region,area,hhid,thogar,factor
metropolitana,urbana,634.0,3.0,382.0
metropolitana,urbana,635.0,7.0,189.0
metropolitana,urbana,636.0,3.0,189.0
metropolitana,urbana,637.0,3.0,189.0
metropolitana,urbana,638.0,4.0,189.0
metropolitana,urbana,639.0,5.0,189.0
metropolitana,urbana,640.0,2.0,189.0
metropolitana,urbana,641.0,3.0,189.0
metropolitana,urbana,642.0,2.0,189.0
metropolitana,urbana,643.0,5.0,189.0
metropolitana,urbana,644.0,5.0,189.0
metropolitana,urbana,645.0,4.0,248.0
metropolitana,urbana,646.0,2.0,248.0
metropolitana,urbana,647.0,2.0,248.0
metropolitana,urbana,648.0,4.0,248.0
metropolitana,urbana,649.0,2.0,248.0
metropolitana,urbana,650.0,5.0,248.0
metropolitana,urbana,651.0,2.0,248.0
metropolitana,urbana,652.0,3.0,248.0
metropolitana,urbana,653.0,6.0,248.0
metropolitana,urbana,654.0,4.0,248.0
metropolitana,urbana,655.0,5.0,248.0
metropolitana,urbana,656.0,7.0,329.0
metropolitana,urbana,657.0,3.0,329.0
metropolitana,urbana,658.0,2.0,329.0
metropolitana,urbana,659.0,4.0,329.0
metropolitana,urbana,660.0,7.0,329.0
metropolitana,urbana,661.0,3.0,329.0
metropolitana,urbana,662.0,5.0,329.0
metropolitana,urbana,663.0,7.0,329.0
metropolitana,urbana,664.0,5.0,329.0
metropolitana,urbana,665.0,4.0,329.0
metropolitana,urbana,666.0,4.0,329.0
metropolitana,urbana,667.0,5.0,267.0
metropolitana,urbana,668.0,4.0,267.0
metropolitana,urbana,669.0,4.0,267.0
metropolitana,urbana,670.0,6.0,267.0
metropolitana,urbana,671.0,4.0,267.0
metropolitana,urbana,672.0,6.0,267.0
metropolitana,urbana,673.0,3.0,546.0
metropolitana,urbana,674.0,4.0,546.0
metropolitana,urbana,675.0,3.0,546.0
metropolitana,urbana,676.0,2.0,546.0
metropolitana,urbana,677.0,4.0,546.0
metropolitana,urbana,678.0,7.0,546.0
metropolitana,urbana,679.0,2.0,258.0
metropolitana,urbana,680.0,4.0,258.0
metropolitana,urbana,681.0,5.0,258.0
metropolitana,urbana,682.0,4.0,258.0
metropolitana,urbana,683.0,3.0,258.0
metropolitana,urbana,684.0,2.0,258.0
metropolitana,urbana,685.0,3.0,231.0
metropolitana,urbana,686.0,10.0,231.0
metropolitana,urbana,687.0,6.0,231.0
metropolitana,urbana,688.0,4.0,231.0
metropolitana,urbana,689.0,4.0,231.0
metropolitana,urbana,690.0,4.0,231.0
metropolitana,urbana,691.0,1.0,231.0
metropolitana,urbana,692.0,9.0,231.0
metropolitana,urbana,693.0,7.0,231.0
metropolitana,urbana,694.0,6.0,231.0
metropolitana,urbana,695.0,5.0,231.0
metropolitana,urbana,696.0,2.0,231.0
metropolitana,rural,697.0,4.0,1014.0
metropolitana,rural,698.0,2.0,1014.0
metropolitana,rural,699.0,10.0,1014.0
metropolitana,rural,700.0,5.0,1014.0
metropolitana,rural,701.0,11.0,1014.0
metropolitana,rural,702.0,7.0,1014.0
metropolitana,rural,703.0,7.0,1014.0
metropolitana,rural,704.0,5.0,1014.0
metropolitana,rural,705.0,5.0,1014.0
metropolitana,rural,706.0,5.0,864.0
metropolitana,rural,707.0,7.0,864.0
metropolitana,rural,708.0,2.0,864.0
metropolitana,rural,709.0,5.0,864.0
metropolitana,rural,710.0,4.0,864.0
metropolitana,rural,711.0,6.0,864.0
metropolitana,rural,712.0,3.0,864.0
metropolitana,rural,713.0,3.0,864.0
metropolitana,rural,714.0,5.0,864.0
metropolitana,urbana,715.0,3.0,65.0
metropolitana,urbana,716.0,5.0,65.0
metropolitana,urbana,717.0,2.0,65.0
metropolitana,urbana,718.0,4.0,65.0
metropolitana,urbana,719.0,5.0,65.0
metropolitana,urbana,720.0,1.0,65.0
metropolitana,urbana,721.0,4.0,65.0
metropolitana,urbana,722.0,6.0,65.0
metropolitana,urbana,723.0,3.0,65.0
metropolitana,urbana,724.0,5.0,65.0
metropolitana,urbana,725.0,7.0,65.0
metropolitana,urbana,726.0,4.0,72.0
metropolitana,urbana,727.0,2.0,72.0
metropolitana,urbana,728.0,3.0,72.0
metropolitana,urbana,729.0,4.0,72.0
metropolitana,urbana,730.0,5.0,72.0
metropolitana,urbana,731.0,4.0,72.0
metropolitana,urbana,732.0,2.0,72.0
metropolitana,urbana,733.0,4.0,72.0
metropolitana,urbana,734.0,4.0,72.0
metropolitana,urbana,735.0,6.0,72.0
metropolitana,urbana,736.0,4.0,72.0
metropolitana,urbana,737.0,3.0,60.0
metropolitana,urbana,738.0,7.0,60.0
metropolitana,urbana,739.0,5.0,60.0
metropolitana,urbana,740.0,3.0,60.0
metropolitana,urbana,741.0,3.0,60.0
metropolitana,urbana,742.0,9.0,60.0
metropolitana,urbana,743.0,6.0,60.0
metropolitana,urbana,744.0,5.0,60.0
metropolitana,urbana,745.0,7.0,60.0
metropolitana,urbana,746.0,5.0,60.0
metropolitana,urbana,747.0,4.0,139.0
metropolitana,urbana,748.0,4.0,139.0
metropolitana,urbana,749.0,4.0,139.0
metropolitana,urbana,750.0,8.0,139.0
metropolitana,urbana,751.0,8.0,139.0
metropolitana,urbana,752.0,3.0,139.0
metropolitana,urbana,753.0,7.0,139.0
metropolitana,urbana,754.0,5.0,139.0
metropolitana,urbana,755.0,1.0,139.0
metropolitana,urbana,756.0,5.0,139.0
metropolitana,rural,757.0,5.0,623.0
metropolitana,rural,758.0,4.0,623.0
metropolitana,rural,759.0,5.0,623.0
metropolitana,rural,760.0,4.0,623.0
metropolitana,rural,761.0,5.0,623.0
metropolitana,rural,762.0,5.0,623.0
metropolitana,rural,763.0,7.0,623.0
metropolitana,rural,764.0,4.0,623.0
metropolitana,rural,765.0,7.0,623.0
metropolitana,urbana,766.0,5.0,21.0
metropolitana,urbana,767.0,6.0,21.0
metropolitana,urbana,768.0,7.0,21.0
metropolitana,urbana,769.0,7.0,21.0
metropolitana,urbana,770.0,3.0,21.0
metropolitana,urbana,771.0,3.0,21.0
metropolitana,urbana,772.0,4.0,21.0
metropolitana,urbana,773.0,5.0,91.0
metropolitana,urbana,774.0,2.0,91.0
metropolitana,urbana,775.0,6.0,91.0
metropolitana,urbana,776.0,4.0,91.0
metropolitana,urbana,777.0,5.0,91.0
metropolitana,urbana,778.0,5.0,91.0
metropolitana,urbana,779.0,4.0,91.0
metropolitana,urbana,780.0,4.0,91.0
metropolitana,urbana,781.0,5.0,128.0
metropolitana,urbana,782.0,4.0,128.0
metropolitana,urbana,783.0,5.0,128.0
metropolitana,urbana,784.0,3.0,128.0
metropolitana,urbana,785.0,5.0,128.0
metropolitana,urbana,786.0,5.0,128.0
metropolitana,urbana,787.0,1.0,128.0
metropolitana,urbana,788.0,5.0,128.0
metropolitana,urbana,789.0,5.0,128.0
metropolitana,urbana,790.0,6.0,540.0
metropolitana,urbana,791.0,5.0,540.0
metropolitana,urbana,792.0,5.0,540.0
metropolitana,urbana,793.0,5.0,540.0
metropolitana,urbana,794.0,4.0,540.0
metropolitana,urbana,795.0,5.0,540.0
metropolitana,urbana,796.0,4.0,540.0
metropolitana,urbana,797.0,4.0,540.0
metropolitana,urbana,798.0,4.0,540.0
metropolitana,urbana,799.0,5.0,540.0
metropolitana,urbana,800.0,4.0,540.0
metropolitana,urbana,801.0,9.0,1022.0
metropolitana,urbana,802.0,7.0,1022.0
metropolitana,urbana,803.0,3.0,1022.0
metropolitana,urbana,804.0,3.0,1022.0
metropolitana,urbana,805.0,4.0,1022.0
metropolitana,urbana,806.0,1.0,1022.0
metropolitana,urbana,807.0,6.0,1022.0
metropolitana,urbana,808.0,5.0,1022.0
metropolitana,urbana,809.0,8.0,1022.0
metropolitana,rural,810.0,3.0,372.0
metropolitana,rural,811.0,3.0,372.0
metropolitana,rural,812.0,3.0,372.0
metropolitana,rural,813.0,4.0,372.0
metropolitana,rural,814.0,6.0,372.0
metropolitana,rural,815.0,5.0,372.0
metropolitana,rural,816.0,2.0,372.0
metropolitana,rural,817.0,4.0,372.0
metropolitana,rural,818.0,5.0,372.0
metropolitana,rural,819.0,6.0,372.0
metropolitana,rural,820.0,1.0,372.0
metropolitana,rural,821.0,4.0,322.0
metropolitana,rural,822.0,5.0,322.0
metropolitana,rural,823.0,4.0,322.0
metropolitana,rural,824.0,4.0,322.0
metropolitana,rural,825.0,4.0,322.0
metropolitana,rural,826.0,7.0,322.0
metropolitana,rural,827.0,3.0,322.0
metropolitana,rural,828.0,4.0,322.0
metropolitana,urbana,829.0,5.0,1433.0
metropolitana,urbana,830.0,6.0,1433.0
metropolitana,urbana,831.0,4.0,1433.0
metropolitana,urbana,832.0,10.0,1433.0
metropolitana,urbana,833.0,3.0,1433.0
metropolitana,urbana,834.0,3.0,1433.0
metropolitana,urbana,835.0,5.0,1433.0
metropolitana,urbana,836.0,2.0,1433.0
metropolitana,urbana,837.0,4.0,1433.0
metropolitana,urbana,838.0,6.0,1433.0
metropolitana,urbana,839.0,8.0,235.0
metropolitana,urbana,840.0,4.0,235.0
metropolitana,urbana,841.0,4.0,235.0
metropolitana,urbana,842.0,4.0,235.0
metropolitana,urbana,843.0,4.0,235.0
metropolitana,urbana,844.0,3.0,235.0
metropolitana,urbana,845.0,7.0,235.0
metropolitana,urbana,846.0,7.0,235.0
metropolitana,urbana,847.0,7.0,235.0
metropolitana,urbana,848.0,4.0,235.0
metropolitana,urbana,849.0,2.0,376.0
metropolitana,urbana,850.0,6.0,376.0
metropolitana,urbana,851.0,2.0,376.0
metropolitana,urbana,852.0,5.0,376.0
metropolitana,urbana,853.0,4.0,376.0
metropolitana,urbana,854.0,3.0,376.0
metropolitana,urbana,855.0,3.0,376.0
metropolitana,rural,856.0,6.0,146.0
metropolitana,rural,857.0,6.0,146.0
metropolitana,rural,858.0,4.0,146.0
metropolitana,rural,859.0,2.0,146.0
metropolitana,rural,860.0,5.0,146.0
metropolitana,rural,861.0,9.0,146.0
metropolitana,rural,862.0,3.0,146.0
metropolitana,rural,863.0,4.0,146.0
metropolitana,rural,864.0,4.0,146.0
metropolitana,rural,865.0,2.0,146.0
metropolitana,urbana,866.0,2.0,91.0
metropolitana,urbana,867.0,5.0,91.0
metropolitana,urbana,868.0,1.0,91.0
metropolitana,urbana,869.0,7.0,91.0
metropolitana,urbana,870.0,5.0,91.0
metropolitana,urbana,871.0,2.0,91.0
metropolitana,urbana,872.0,5.0,91.0
metropolitana,urbana,873.0,4.0,91.0
metropolitana,urbana,874.0,5.0,91.0
metropolitana,urbana,875.0,4.0,91.0
metropolitana,urbana,876.0,5.0,313.0
metropolitana,urbana,877.0,2.0,313.0
metropolitana,urbana,878.0,6.0,313.0
metropolitana,urbana,879.0,1.0,313.0
metropolitana,urbana,880.0,6.0,313.0
metropolitana,urbana,881.0,5.0,313.0
metropolitana,urbana,882.0,6.0,313.0
metropolitana,urbana,883.0,4.0,313.0
metropolitana,urbana,884.0,3.0,313.0
metropolitana,urbana,885.0,5.0,313.0
metropolitana,urbana,886.0,4.0,373.0
metropolitana,urbana,887.0,7.0,373.0
metropolitana,urbana,888.0,6.0,373.0
metropolitana,urbana,889.0,2.0,373.0
metropolitana,urbana,890.0,5.0,373.0
metropolitana,urbana,891.0,2.0,373.0
metropolitana,urbana,892.0,4.0,373.0
metropolitana,urbana,893.0,5.0,373.0
metropolitana,urbana,894.0,4.0,373.0
metropolitana,urbana,895.0,5.0,373.0
metropolitana,rural,896.0,5.0,902.0
metropolitana,rural,897.0,3.0,902.0
metropolitana,rural,898.0,5.0,902.0
metropolitana,rural,899.0,6.0,902.0
metropolitana,rural,900.0,6.0,902.0
metropolitana,rural,901.0,3.0,902.0
metropolitana,rural,902.0,5.0,902.0
metropolitana,rural,903.0,4.0,902.0
metropolitana,rural,904.0,3.0,902.0
metropolitana,rural,905.0,5.0,902.0
metropolitana,rural,906.0,11.0,902.0
metropolitana,rural,907.0,3.0,237.0
metropolitana,rural,908.0,8.0,237.0
metropolitana,rural,909.0,5.0,237.0
metropolitana,rural,910.0,4.0,237.0
metropolitana,rural,911.0,6.0,237.0
metropolitana,rural,912.0,9.0,237.0
metropolitana,rural,913.0,5.0,237.0
metropolitana,rural,914.0,6.0,237.0
metropolitana,rural,915.0,4.0,237.0
metropolitana,rural,916.0,4.0,237.0
metropolitana,urbana,917.0,5.0,1135.0
metropolitana,urbana,918.0,5.0,1135.0
metropolitana,urbana,919.0,5.0,1135.0
metropolitana,urbana,920.0,3.0,1135.0
metropolitana,urbana,921.0,3.0,1135.0
metropolitana,urbana,922.0,3.0,1135.0
metropolitana,urbana,923.0,4.0,1135.0
metropolitana,urbana,924.0,4.0,1135.0
metropolitana,urbana,925.0,5.0,1135.0
metropolitana,urbana,926.0,1.0,1135.0
nororiente,urbana,927.0,3.0,103.0
nororiente,urbana,928.0,1.0,103.0
nororiente,urbana,929.0,2.0,103.0
nororiente,urbana,930.0,3.0,103.0
nororiente,urbana,931.0,3.0,103.0
nororiente,urbana,932.0,4.0,103.0
nororiente,urbana,933.0,1.0,103.0
nororiente,urbana,934.0,1.0,103.0
nororiente,urbana,935.0,4.0,103.0
nororiente,urbana,936.0,5.0,103.0
nororiente,urbana,937.0,5.0,103.0
nororiente,urbana,938.0,5.0,103.0
nororiente,rural,939.0,1.0,508.0
nororiente,rural,940.0,3.0,508.0
nororiente,rural,941.0,3.0,508.0
nororiente,rural,942.0,11.0,508.0
nororiente,rural,943.0,9.0,508.0
nororiente,rural,944.0,2.0,508.0
nororiente,rural,945.0,3.0,508.0
nororiente,rural,946.0,2.0,508.0
nororiente,rural,947.0,4.0,583.0
nororiente,rural,948.0,2.0,583.0
nororiente,rural,949.0,2.0,583.0
nororiente,rural,950.0,5.0,583.0
nororiente,rural,951.0,5.0,583.0
nororiente,rural,952.0,2.0,583.0
nororiente,rural,953.0,5.0,583.0
nororiente,rural,954.0,3.0,583.0
nororiente,rural,955.0,6.0,583.0
nororiente,rural,956.0,2.0,583.0
nororiente,rural,957.0,6.0,583.0
nororiente,urbana,958.0,2.0,231.0
nororiente,urbana,959.0,12.0,231.0
nororiente,urbana,960.0,6.0,231.0
nororiente,urbana,961.0,5.0,231.0
nororiente,urbana,962.0,7.0,231.0
nororiente,urbana,963.0,4.0,231.0
nororiente,urbana,964.0,5.0,327.0
nororiente,urbana,965.0,4.0,327.0
nororiente,urbana,966.0,3.0,327.0
nororiente,urbana,967.0,4.0,327.0
nororiente,urbana,968.0,4.0,327.0
nororiente,urbana,969.0,5.0,327.0
nororiente,rural,970.0,4.0,404.0
nororiente,rural,971.0,4.0,404.0
nororiente,rural,972.0,7.0,404.0
nororiente,rural,973.0,7.0,404.0
nororiente,rural,974.0,6.0,404.0
nororiente,rural,975.0,5.0,404.0
nororiente,rural,976.0,5.0,404.0
nororiente,rural,977.0,6.0,404.0
nororiente,rural,978.0,4.0,404.0
nororiente,rural,979.0,4.0,404.0
nororiente,rural,980.0,6.0,104.0
nororiente,rural,981.0,2.0,104.0
nororiente,rural,982.0,9.0,104.0
nororiente,rural,983.0,4.0,104.0
nororiente,rural,984.0,3.0,104.0
nororiente,rural,985.0,4.0,104.0
nororiente,rural,986.0,3.0,104.0
nororiente,rural,987.0,7.0,104.0
central,urbana,988.0,3.0,435.0
central,urbana,989.0,5.0,435.0
central,urbana,990.0,3.0,435.0
central,rural,991.0,5.0,86.0
central,rural,992.0,5.0,86.0
central,rural,993.0,4.0,86.0
central,rural,994.0,2.0,86.0
central,rural,995.0,7.0,86.0
central,rural,996.0,5.0,86.0
central,rural,997.0,3.0,86.0
central,rural,998.0,5.0,86.0
central,rural,999.0,6.0,86.0
central,urbana,1000.0,4.0,343.0
central,urbana,1001.0,2.0,343.0
central,urbana,1002.0,3.0,343.0
central,urbana,1003.0,4.0,343.0
central,urbana,1004.0,8.0,163.0
central,urbana,1005.0,6.0,163.0
central,urbana,1006.0,3.0,163.0
central,urbana,1007.0,3.0,163.0
central,urbana,1008.0,4.0,163.0
central,urbana,1009.0,7.0,163.0
central,urbana,1010.0,4.0,163.0
central,urbana,1011.0,4.0,163.0
central,urbana,1012.0,5.0,173.0
central,urbana,1013.0,9.0,173.0
central,urbana,1014.0,7.0,173.0
central,urbana,1015.0,8.0,173.0
central,urbana,1016.0,1.0,173.0
central,urbana,1017.0,3.0,173.0
central,urbana,1018.0,5.0,173.0
central,urbana,1019.0,14.0,173.0
central,urbana,1020.0,5.0,293.0
central,urbana,1021.0,4.0,293.0
central,urbana,1022.0,3.0,293.0
central,urbana,1023.0,7.0,293.0
central,urbana,1024.0,5.0,293.0
central,urbana,1025.0,3.0,293.0
central,urbana,1026.0,3.0,293.0
central,urbana,1027.0,3.0,293.0
central,urbana,1028.0,5.0,293.0
central,urbana,1029.0,6.0,293.0
central,urbana,1030.0,3.0,293.0
central,urbana,1031.0,3.0,293.0
central,urbana,1032.0,4.0,293.0
central,urbana,1033.0,7.0,293.0
central,urbana,1034.0,5.0,293.0
central,urbana,1035.0,7.0,256.0
central,urbana,1036.0,6.0,256.0
central,urbana,1037.0,2.0,256.0
central,urbana,1038.0,9.0,256.0
central,urbana,1039.0,7.0,256.0
central,urbana,1040.0,7.0,256.0
central,urbana,1041.0,6.0,256.0
central,urbana,1042.0,10.0,256.0
central,urbana,1043.0,4.0,256.0
central,urbana,1044.0,4.0,156.0
central,urbana,1045.0,9.0,156.0
central,urbana,1046.0,7.0,156.0
central,urbana,1047.0,3.0,206.0
central,urbana,1048.0,4.0,206.0
central,urbana,1049.0,4.0,206.0
central,urbana,1050.0,4.0,206.0
central,urbana,1051.0,4.0,206.0
central,urbana,1052.0,6.0,206.0
central,urbana,1053.0,5.0,206.0
central,urbana,1054.0,10.0,206.0
central,urbana,1055.0,2.0,206.0
central,urbana,1056.0,3.0,269.0
central,urbana,1057.0,5.0,269.0
central,urbana,1058.0,9.0,269.0
central,urbana,1059.0,6.0,269.0
central,urbana,1060.0,6.0,269.0
central,urbana,1061.0,2.0,269.0
central,urbana,1062.0,5.0,269.0
central,urbana,1063.0,2.0,269.0
central,urbana,1064.0,6.0,269.0
central,urbana,1065.0,3.0,269.0
central,urbana,1066.0,2.0,269.0
central,rural,1067.0,4.0,165.0
central,rural,1068.0,4.0,165.0
central,rural,1069.0,3.0,165.0
central,rural,1070.0,3.0,165.0
central,rural,1071.0,5.0,165.0
central,rural,1072.0,6.0,165.0
central,rural,1073.0,8.0,165.0
central,rural,1074.0,6.0,75.0
central,rural,1075.0,3.0,75.0
central,rural,1076.0,3.0,75.0
central,rural,1077.0,6.0,75.0
central,rural,1078.0,4.0,75.0
central,rural,1079.0,4.0,75.0
central,rural,1080.0,4.0,75.0
central,rural,1081.0,4.0,75.0
central,rural,1082.0,4.0,75.0
central,rural,1083.0,3.0,75.0
central,rural,1084.0,4.0,75.0
central,rural,1085.0,5.0,126.0
central,rural,1086.0,2.0,126.0
central,rural,1087.0,5.0,126.0
central,rural,1088.0,8.0,126.0
central,rural,1089.0,5.0,126.0
central,rural,1090.0,4.0,126.0
central,rural,1091.0,3.0,126.0
central,rural,1092.0,6.0,126.0
central,rural,1093.0,3.0,126.0
central,rural,1094.0,4.0,126.0
central,rural,1095.0,5.0,126.0
central,rural,1096.0,4.0,90.0
central,rural,1097.0,4.0,90.0
central,rural,1098.0,5.0,90.0
central,rural,1099.0,5.0,90.0
central,rural,1100.0,3.0,90.0
central,rural,1101.0,4.0,90.0
central,rural,1102.0,1.0,90.0
central,rural,1103.0,7.0,90.0
central,rural,1104.0,4.0,90.0
central,rural,1105.0,6.0,90.0
central,rural,1106.0,7.0,90.0
central,rural,1107.0,5.0,145.0
central,rural,1108.0,7.0,145.0
central,rural,1109.0,3.0,145.0
central,rural,1110.0,7.0,145.0
central,rural,1111.0,6.0,145.0
central,rural,1112.0,1.0,145.0
central,urbana,1113.0,2.0,668.0
central,urbana,1114.0,6.0,668.0
central,urbana,1115.0,5.0,668.0
central,urbana,1116.0,2.0,668.0
central,urbana,1117.0,5.0,668.0
central,urbana,1118.0,3.0,668.0
central,urbana,1119.0,3.0,668.0
central,urbana,1120.0,3.0,668.0
central,urbana,1121.0,5.0,350.0
central,urbana,1122.0,3.0,350.0
central,urbana,1123.0,5.0,350.0
central,urbana,1124.0,4.0,350.0
central,urbana,1125.0,1.0,350.0
central,urbana,1126.0,5.0,350.0
central,urbana,1127.0,4.0,350.0
central,urbana,1128.0,5.0,350.0
central,urbana,1129.0,3.0,350.0
central,urbana,1130.0,5.0,350.0
central,rural,1131.0,2.0,72.0
central,rural,1132.0,6.0,72.0
central,rural,1133.0,5.0,72.0
central,rural,1134.0,7.0,72.0
central,rural,1135.0,8.0,72.0
central,rural,1136.0,5.0,72.0
central,rural,1137.0,7.0,72.0
central,rural,1138.0,9.0,72.0
central,rural,1139.0,5.0,72.0
central,rural,1140.0,6.0,96.0
central,rural,1141.0,1.0,96.0
central,rural,1142.0,7.0,96.0
central,rural,1143.0,5.0,96.0
central,rural,1144.0,3.0,96.0
central,rural,1145.0,1.0,96.0
central,rural,1146.0,6.0,96.0
central,rural,1147.0,8.0,96.0
central,urbana,1148.0,5.0,368.0
central,urbana,1149.0,2.0,368.0
central,urbana,1150.0,6.0,368.0
central,urbana,1151.0,8.0,368.0
central,urbana,1152.0,5.0,368.0
central,urbana,1153.0,7.0,368.0
central,urbana,1154.0,3.0,368.0
central,urbana,1155.0,3.0,368.0
central,urbana,1156.0,4.0,368.0
central,urbana,1157.0,2.0,368.0
central,urbana,1158.0,3.0,358.0
central,urbana,1159.0,8.0,358.0
central,urbana,1160.0,4.0,358.0
central,urbana,1161.0,9.0,358.0
central,urbana,1162.0,4.0,358.0
central,urbana,1163.0,6.0,358.0
central,urbana,1164.0,2.0,358.0
central,urbana,1165.0,3.0,358.0
central,urbana,1166.0,3.0,358.0
central,urbana,1167.0,3.0,358.0
central,urbana,1168.0,13.0,358.0
central,urbana,1169.0,4.0,358.0
central,urbana,1170.0,10.0,358.0
central,urbana,1171.0,2.0,358.0
central,urbana,1172.0,6.0,358.0
central,urbana,1173.0,3.0,358.0
central,urbana,1174.0,3.0,358.0
central,urbana,1175.0,6.0,358.0
central,urbana,1176.0,4.0,358.0
central,urbana,1177.0,4.0,180.0
central,urbana,1178.0,6.0,180.0
central,urbana,1179.0,5.0,180.0
central,urbana,1180.0,6.0,180.0
central,urbana,1181.0,4.0,180.0
central,urbana,1182.0,3.0,180.0
central,urbana,1183.0,7.0,180.0
central,urbana,1184.0,8.0,180.0
central,urbana,1185.0,5.0,180.0
central,urbana,1186.0,2.0,180.0
central,urbana,1187.0,4.0,180.0
central,urbana,1188.0,2.0,180.0
central,urbana,1189.0,1.0,286.0
central,urbana,1190.0,4.0,286.0
central,urbana,1191.0,6.0,286.0
central,urbana,1192.0,3.0,286.0
central,urbana,1193.0,3.0,286.0
central,urbana,1194.0,1.0,286.0
central,urbana,1195.0,5.0,286.0
central,urbana,1196.0,5.0,286.0
central,urbana,1197.0,2.0,286.0
central,urbana,1198.0,15.0,734.0
central,urbana,1199.0,5.0,734.0
central,urbana,1200.0,5.0,734.0
central,urbana,1201.0,5.0,219.0
central,urbana,1202.0,4.0,219.0
central,urbana,1203.0,6.0,219.0
central,urbana,1204.0,3.0,219.0
central,urbana,1205.0,10.0,219.0
central,urbana,1206.0,3.0,219.0
central,urbana,1207.0,4.0,219.0
central,urbana,1208.0,3.0,219.0
central,urbana,1209.0,7.0,281.0
central,urbana,1210.0,8.0,281.0
central,urbana,1211.0,9.0,281.0
central,urbana,1212.0,5.0,281.0
central,urbana,1213.0,3.0,281.0
central,urbana,1214.0,2.0,281.0
central,urbana,1215.0,3.0,281.0
central,urbana,1216.0,2.0,281.0
central,urbana,1217.0,2.0,281.0
central,urbana,1218.0,3.0,281.0
central,urbana,1219.0,5.0,281.0
central,urbana,1220.0,3.0,281.0
central,urbana,1221.0,5.0,281.0
central,urbana,1222.0,3.0,281.0
central,urbana,1223.0,5.0,251.0
central,urbana,1224.0,4.0,251.0
central,urbana,1225.0,3.0,251.0
central,urbana,1226.0,7.0,251.0
central,urbana,1227.0,3.0,251.0
central,urbana,1228.0,2.0,251.0
central,urbana,1229.0,2.0,251.0
central,urbana,1230.0,6.0,251.0
central,urbana,1231.0,4.0,251.0
central,urbana,1232.0,5.0,251.0
central,urbana,1233.0,2.0,307.0
central,urbana,1234.0,6.0,307.0
central,urbana,1235.0,4.0,307.0
central,urbana,1236.0,7.0,307.0
central,urbana,1237.0,1.0,307.0
central,urbana,1238.0,6.0,307.0
central,urbana,1239.0,1.0,307.0
central,urbana,1240.0,9.0,307.0
central,urbana,1241.0,9.0,307.0
central,urbana,1242.0,6.0,307.0
central,urbana,1243.0,3.0,307.0
central,urbana,1244.0,7.0,307.0
central,urbana,1245.0,9.0,307.0
central,rural,1246.0,4.0,85.0
central,rural,1247.0,3.0,85.0
central,rural,1248.0,4.0,85.0
central,rural,1249.0,5.0,85.0
central,rural,1250.0,5.0,85.0
central,rural,1251.0,3.0,85.0
central,rural,1252.0,4.0,85.0
central,rural,1253.0,4.0,85.0
central,rural,1254.0,5.0,85.0
central,rural,1255.0,5.0,85.0
central,rural,1256.0,9.0,85.0
central,rural,1257.0,7.0,85.0
central,rural,1258.0,4.0,85.0
central,rural,1259.0,4.0,85.0
central,rural,1260.0,5.0,85.0
central,rural,1261.0,3.0,85.0
central,rural,1262.0,12.0,87.0
central,rural,1263.0,7.0,87.0
central,rural,1264.0,6.0,87.0
central,rural,1265.0,4.0,87.0
central,rural,1266.0,2.0,87.0
central,rural,1267.0,3.0,87.0
central,rural,1268.0,4.0,87.0
