region,area,hhid,thogar,hh_wgt
metropolitana,urbana,775,6,91.0
metropolitana,urbana,776,4,91.0
metropolitana,urbana,777,5,91.0
metropolitana,urbana,778,5,91.0
metropolitana,urbana,779,4,91.0
metropolitana,urbana,780,4,91.0
metropolitana,urbana,781,5,128.0
metropolitana,urbana,782,4,128.0
metropolitana,urbana,783,5,128.0
metropolitana,urbana,784,3,128.0
metropolitana,urbana,785,5,128.0
metropolitana,urbana,786,5,128.0
metropolitana,urbana,787,1,128.0
metropolitana,urbana,788,5,128.0
metropolitana,urbana,789,5,128.0
metropolitana,urbana,790,6,540.0
metropolitana,urbana,791,5,540.0
metropolitana,urbana,792,5,540.0
metropolitana,urbana,793,5,540.0
metropolitana,urbana,794,4,540.0
metropolitana,urbana,795,5,540.0
metropolitana,urbana,796,4,540.0
metropolitana,urbana,797,4,540.0
metropolitana,urbana,798,4,540.0
metropolitana,urbana,799,5,540.0
metropolitana,urbana,800,4,540.0
metropolitana,urbana,801,9,1022.0
metropolitana,urbana,802,7,1022.0
metropolitana,urbana,803,3,1022.0
metropolitana,urbana,804,3,1022.0
metropolitana,urbana,805,4,1022.0
metropolitana,urbana,806,1,1022.0
metropolitana,urbana,807,6,1022.0
metropolitana,urbana,808,5,1022.0
metropolitana,urbana,809,8,1022.0
metropolitana,rural,810,3,372.0
metropolitana,rural,811,3,372.0
metropolitana,rural,812,3,372.0
metropolitana,rural,813,4,372.0
metropolitana,rural,814,6,372.0
metropolitana,rural,815,5,372.0
metropolitana,rural,816,2,372.0
metropolitana,rural,817,4,372.0
metropolitana,rural,818,5,372.0
metropolitana,rural,819,6,372.0
metropolitana,rural,820,1,372.0
metropolitana,rural,821,4,322.0
metropolitana,rural,822,5,322.0
metropolitana,rural,823,4,322.0
metropolitana,rural,824,4,322.0
metropolitana,rural,825,4,322.0
metropolitana,rural,826,7,322.0
metropolitana,rural,827,3,322.0
metropolitana,rural,828,4,322.0
metropolitana,urbana,829,5,1433.0
metropolitana,urbana,830,6,1433.0
metropolitana,urbana,831,4,1433.0
metropolitana,urbana,832,10,1433.0
metropolitana,urbana,833,3,1433.0
metropolitana,urbana,834,3,1433.0
metropolitana,urbana,835,5,1433.0
metropolitana,urbana,836,2,1433.0
metropolitana,urbana,837,4,1433.0
metropolitana,urbana,838,6,1433.0
metropolitana,urbana,839,8,235.0
metropolitana,urbana,840,4,235.0
metropolitana,urbana,841,4,235.0
metropolitana,urbana,842,4,235.0
metropolitana,urbana,843,4,235.0
metropolitana,urbana,844,3,235.0
metropolitana,urbana,845,7,235.0
metropolitana,urbana,846,7,235.0
metropolitana,urbana,847,7,235.0
metropolitana,urbana,848,4,235.0
metropolitana,urbana,849,2,376.0
metropolitana,urbana,850,6,376.0
metropolitana,urbana,851,2,376.0
metropolitana,urbana,852,5,376.0
metropolitana,urbana,853,4,376.0
metropolitana,urbana,854,3,376.0
metropolitana,urbana,855,3,376.0
metropolitana,rural,856,6,146.0
metropolitana,rural,857,6,146.0
metropolitana,rural,858,4,146.0
metropolitana,rural,859,2,146.0
metropolitana,rural,860,5,146.0
metropolitana,rural,861,9,146.0
metropolitana,rural,862,3,146.0
metropolitana,rural,863,4,146.0
metropolitana,rural,864,4,146.0
metropolitana,rural,865,2,146.0
metropolitana,urbana,866,2,91.0
metropolitana,urbana,867,5,91.0
metropolitana,urbana,868,1,91.0
metropolitana,urbana,869,7,91.0
metropolitana,urbana,870,5,91.0
metropolitana,urbana,871,2,91.0
metropolitana,urbana,872,5,91.0
metropolitana,urbana,873,4,91.0
metropolitana,urbana,874,5,91.0
metropolitana,urbana,875,4,91.0
metropolitana,urbana,876,5,313.0
metropolitana,urbana,877,2,313.0
metropolitana,urbana,878,6,313.0
metropolitana,urbana,879,1,313.0
metropolitana,urbana,880,6,313.0
metropolitana,urbana,881,5,313.0
metropolitana,urbana,882,6,313.0
metropolitana,urbana,883,4,313.0
metropolitana,urbana,884,3,313.0
metropolitana,urbana,885,5,313.0
metropolitana,urbana,886,4,373.0
metropolitana,urbana,887,7,373.0
metropolitana,urbana,888,6,373.0
metropolitana,urbana,889,2,373.0
metropolitana,urbana,890,5,373.0
metropolitana,urbana,891,2,373.0
metropolitana,urbana,892,4,373.0
metropolitana,urbana,893,5,373.0
metropolitana,urbana,894,4,373.0
metropolitana,urbana,895,5,373.0
metropolitana,rural,896,5,902.0
metropolitana,rural,897,3,902.0
metropolitana,rural,898,5,902.0
metropolitana,rural,899,6,902.0
metropolitana,rural,900,6,902.0
metropolitana,rural,901,3,902.0
metropolitana,rural,902,5,902.0
metropolitana,rural,903,4,902.0
metropolitana,rural,904,3,902.0
metropolitana,rural,905,5,902.0
metropolitana,rural,906,11,902.0
metropolitana,rural,907,3,237.0
metropolitana,rural,908,8,237.0
metropolitana,rural,909,5,237.0
metropolitana,rural,910,4,237.0
metropolitana,rural,911,6,237.0
metropolitana,rural,912,9,237.0
metropolitana,rural,913,5,237.0
metropolitana,rural,914,6,237.0
metropolitana,rural,915,4,237.0
metropolitana,rural,916,4,237.0
metropolitana,urbana,917,5,1135.0
metropolitana,urbana,918,5,1135.0
metropolitana,urbana,919,5,1135.0
metropolitana,urbana,920,3,1135.0
metropolitana,urbana,921,3,1135.0
metropolitana,urbana,922,3,1135.0
metropolitana,urbana,923,4,1135.0
metropolitana,urbana,924,4,1135.0
metropolitana,urbana,925,5,1135.0
metropolitana,urbana,926,1,1135.0
nororiente,urbana,927,3,103.0
nororiente,urbana,928,1,103.0
nororiente,urbana,929,2,103.0
nororiente,urbana,930,3,103.0
nororiente,urbana,931,3,103.0
nororiente,urbana,932,4,103.0
nororiente,urbana,933,1,103.0
nororiente,urbana,934,1,103.0
nororiente,urbana,935,4,103.0
nororiente,urbana,936,5,103.0
nororiente,urbana,937,5,103.0
nororiente,urbana,938,5,103.0
nororiente,rural,939,1,508.0
nororiente,rural,940,3,508.0
nororiente,rural,941,3,508.0
nororiente,rural,942,11,508.0
nororiente,rural,943,9,508.0
nororiente,rural,944,2,508.0
nororiente,rural,945,3,508.0
nororiente,rural,946,2,508.0
nororiente,rural,947,4,583.0
nororiente,rural,948,2,583.0
nororiente,rural,949,2,583.0
nororiente,rural,950,5,583.0
nororiente,rural,951,5,583.0
nororiente,rural,952,2,583.0
nororiente,rural,953,5,583.0
nororiente,rural,954,3,583.0
nororiente,rural,955,6,583.0
nororiente,rural,956,2,583.0
nororiente,rural,957,6,583.0
nororiente,urbana,958,2,231.0
nororiente,urbana,959,12,231.0
nororiente,urbana,960,6,231.0
nororiente,urbana,961,5,231.0
nororiente,urbana,962,7,231.0
nororiente,urbana,963,4,231.0
nororiente,urbana,964,5,327.0
nororiente,urbana,965,4,327.0
nororiente,urbana,966,3,327.0
nororiente,urbana,967,4,327.0
nororiente,urbana,968,4,327.0
nororiente,urbana,969,5,327.0
nororiente,rural,970,4,404.0
nororiente,rural,971,4,404.0
nororiente,rural,972,7,404.0
nororiente,rural,973,7,404.0
nororiente,rural,974,6,404.0
nororiente,rural,975,5,404.0
nororiente,rural,976,5,404.0
nororiente,rural,977,6,404.0
nororiente,rural,978,4,404.0
nororiente,rural,979,4,404.0
nororiente,rural,980,6,104.0
nororiente,rural,981,2,104.0
nororiente,rural,982,9,104.0
nororiente,rural,983,4,104.0
nororiente,rural,984,3,104.0
nororiente,rural,985,4,104.0
nororiente,rural,986,3,104.0
nororiente,rural,987,7,104.0
central,urbana,988,3,435.0
central,urbana,989,5,435.0
central,urbana,990,3,435.0
central,rural,991,5,86.0
central,rural,992,5,86.0
central,rural,993,4,86.0
central,rural,994,2,86.0
central,rural,995,7,86.0
central,rural,996,5,86.0
central,rural,997,3,86.0
central,rural,998,5,86.0
central,rural,999,6,86.0
central,urbana,1000,4,343.0
central,urbana,1001,2,343.0
central,urbana,1002,3,343.0
central,urbana,1003,4,343.0
central,urbana,1004,8,163.0
central,urbana,1005,6,163.0
central,urbana,1006,3,163.0
central,urbana,1007,3,163.0
central,urbana,1008,4,163.0
central,urbana,1009,7,163.0
central,urbana,1010,4,163.0
central,urbana,1011,4,163.0
central,urbana,1012,5,173.0
central,urbana,1013,9,173.0
central,urbana,1014,7,173.0
central,urbana,1015,8,173.0
central,urbana,1016,1,173.0
central,urbana,1017,3,173.0
central,urbana,1018,5,173.0
central,urbana,1019,14,173.0
central,urbana,1020,5,293.0
central,urbana,1021,4,293.0
central,urbana,1022,3,293.0
central,urbana,1023,7,293.0
central,urbana,1024,5,293.0
central,urbana,1025,3,293.0
central,urbana,1026,3,293.0
central,urbana,1027,3,293.0
central,urbana,1028,5,293.0
central,urbana,1029,6,293.0
central,urbana,1030,3,293.0
central,urbana,1031,3,293.0
central,urbana,1032,4,293.0
central,urbana,1033,7,293.0
central,urbana,1034,5,293.0
central,urbana,1035,7,256.0
central,urbana,1036,6,256.0
central,urbana,1037,2,256.0
central,urbana,1038,9,256.0
central,urbana,1039,7,256.0
central,urbana,1040,7,256.0
central,urbana,1041,6,256.0
central,urbana,1042,10,256.0
central,urbana,1043,4,256.0
central,urbana,1044,4,156.0
central,urbana,1045,9,156.0
central,urbana,1046,7,156.0
central,urbana,1047,3,206.0
central,urbana,1048,4,206.0
central,urbana,1049,4,206.0
central,urbana,1050,4,206.0
central,urbana,1051,4,206.0
central,urbana,1052,6,206.0
central,urbana,1053,5,206.0
central,urbana,1054,10,206.0
central,urbana,1055,2,206.0
central,urbana,1056,3,269.0
central,urbana,1057,5,269.0
central,urbana,1058,9,269.0
central,urbana,1059,6,269.0
central,urbana,1060,6,269.0
central,urbana,1061,2,269.0
central,urbana,1062,5,269.0
central,urbana,1063,2,269.0
central,urbana,1064,6,269.0
central,urbana,1065,3,269.0
central,urbana,1066,2,269.0
central,rural,1067,4,165.0
central,rural,1068,4,165.0
central,rural,1069,3,165.0
central,rural,1070,3,165.0
central,rural,1071,5,165.0
central,rural,1072,6,165.0
central,rural,1073,8,165.0
central,rural,1074,6,75.0
central,rural,1075,3,75.0
central,rural,1076,3,75.0
central,rural,1077,6,75.0
central,rural,1078,4,75.0
central,rural,1079,4,75.0
central,rural,1080,4,75.0
central,rural,1081,4,75.0
central,rural,1082,4,75.0
central,rural,1083,3,75.0
central,rural,1084,4,75.0
central,rural,1085,5,126.0
central,rural,1086,2,126.0
central,rural,1087,5,126.0
central,rural,1088,8,126.0
central,rural,1089,5,126.0
central,rural,1090,4,126.0
central,rural,1091,3,126.0
central,rural,1092,6,126.0
central,rural,1093,3,126.0
central,rural,1094,4,126.0
central,rural,1095,5,126.0
central,rural,1096,4,90.0
central,rural,1097,4,90.0
central,rural,1098,5,90.0
central,rural,1099,5,90.0
central,rural,1100,3,90.0
central,rural,1101,4,90.0
central,rural,1102,1,90.0
central,rural,1103,7,90.0
central,rural,1104,4,90.0
central,rural,1105,6,90.0
central,rural,1106,7,90.0
central,rural,1107,5,145.0
central,rural,1108,7,145.0
central,rural,1109,3,145.0
central,rural,1110,7,145.0
central,rural,1111,6,145.0
central,rural,1112,1,145.0
central,urbana,1113,2,668.0
central,urbana,1114,6,668.0
central,urbana,1115,5,668.0
central,urbana,1116,2,668.0
central,urbana,1117,5,668.0
central,urbana,1118,3,668.0
central,urbana,1119,3,668.0
central,urbana,1120,3,668.0
central,urbana,1121,5,350.0
central,urbana,1122,3,350.0
central,urbana,1123,5,350.0
central,urbana,1124,4,350.0
central,urbana,1125,1,350.0
central,urbana,1126,5,350.0
central,urbana,1127,4,350.0
central,urbana,1128,5,350.0
central,urbana,1129,3,350.0
central,urbana,1130,5,350.0
central,rural,1131,2,72.0
central,rural,1132,6,72.0
central,rural,1133,5,72.0
central,rural,1134,7,72.0
central,rural,1135,8,72.0
central,rural,1136,5,72.0
central,rural,1137,7,72.0
central,rural,1138,9,72.0
central,rural,1139,5,72.0
central,rural,1140,6,96.0
central,rural,1141,1,96.0
central,rural,1142,7,96.0
central,rural,1143,5,96.0
central,rural,1144,3,96.0
central,rural,1145,1,96.0
central,rural,1146,6,96.0
central,rural,1147,8,96.0
central,urbana,1148,5,368.0
central,urbana,1149,2,368.0
central,urbana,1150,6,368.0
central,urbana,1151,8,368.0
central,urbana,1152,5,368.0
central,urbana,1153,7,368.0
central,urbana,1154,3,368.0
central,urbana,1155,3,368.0
central,urbana,1156,4,368.0
central,urbana,1157,2,368.0
central,urbana,1158,3,358.0
central,urbana,1159,8,358.0
central,urbana,1160,4,358.0
central,urbana,1161,9,358.0
central,urbana,1162,4,358.0
central,urbana,1163,6,358.0
central,urbana,1164,2,358.0
central,urbana,1165,3,358.0
central,urbana,1166,3,358.0
central,urbana,1167,3,358.0
central,urbana,1168,13,358.0
central,urbana,1169,4,358.0
central,urbana,1170,10,358.0
central,urbana,1171,2,358.0
central,urbana,1172,6,358.0
central,urbana,1173,3,358.0
central,urbana,1174,3,358.0
central,urbana,1175,6,358.0
central,urbana,1176,4,358.0
central,urbana,1177,4,180.0
central,urbana,1178,6,180.0
central,urbana,1179,5,180.0
central,urbana,1180,6,180.0
central,urbana,1181,4,180.0
central,urbana,1182,3,180.0
central,urbana,1183,7,180.0
central,urbana,1184,8,180.0
central,urbana,1185,5,180.0
central,urbana,1186,2,180.0
central,urbana,1187,4,180.0
central,urbana,1188,2,180.0
central,urbana,1189,1,286.0
central,urbana,1190,4,286.0
central,urbana,1191,6,286.0
central,urbana,1192,3,286.0
central,urbana,1193,3,286.0
central,urbana,1194,1,286.0
central,urbana,1195,5,286.0
central,urbana,1196,5,286.0
central,urbana,1197,2,286.0
central,urbana,1198,15,734.0
central,urbana,1199,5,734.0
central,urbana,1200,5,734.0
central,urbana,1201,5,219.0
central,urbana,1202,4,219.0
central,urbana,1203,6,219.0
central,urbana,1204,3,219.0
central,urbana,1205,10,219.0
central,urbana,1206,3,219.0
central,urbana,1207,4,219.0
central,urbana,1208,3,219.0
central,urbana,1209,7,281.0
central,urbana,1210,8,281.0
central,urbana,1211,9,281.0
central,urbana,1212,5,281.0
central,urbana,1213,3,281.0
central,urbana,1214,2,281.0
central,urbana,1215,3,281.0
central,urbana,1216,2,281.0
central,urbana,1217,2,281.0
central,urbana,1218,3,281.0
central,urbana,1219,5,281.0
central,urbana,1220,3,281.0
central,urbana,1221,5,281.0
central,urbana,1222,3,281.0
central,urbana,1223,5,251.0
central,urbana,1224,4,251.0
central,urbana,1225,3,251.0
central,urbana,1226,7,251.0
central,urbana,1227,3,251.0
central,urbana,1228,2,251.0
central,urbana,1229,2,251.0
central,urbana,1230,6,251.0
central,urbana,1231,4,251.0
central,urbana,1232,5,251.0
central,urbana,1233,2,307.0
central,urbana,1234,6,307.0
central,urbana,1235,4,307.0
central,urbana,1236,7,307.0
central,urbana,1237,1,307.0
central,urbana,1238,6,307.0
central,urbana,1239,1,307.0
central,urbana,1240,9,307.0
central,urbana,1241,9,307.0
central,urbana,1242,6,307.0
central,urbana,1243,3,307.0
central,urbana,1244,7,307.0
central,urbana,1245,9,307.0
central,rural,1246,4,85.0
central,rural,1247,3,85.0
central,rural,1248,4,85.0
central,rural,1249,5,85.0
central,rural,1250,5,85.0
central,rural,1251,3,85.0
central,rural,1252,4,85.0
central,rural,1253,4,85.0
central,rural,1254,5,85.0
central,rural,1255,5,85.0
central,rural,1256,9,85.0
central,rural,1257,7,85.0
central,rural,1258,4,85.0
central,rural,1259,4,85.0
central,rural,1260,5,85.0
central,rural,1261,3,85.0
central,rural,1262,12,87.0
central,rural,1263,7,87.0
central,rural,1264,6,87.0
central,rural,1265,4,87.0
central,rural,1266,2,87.0
central,rural,1267,3,87.0
central,rural,1268,4,87.0
central,rural,1269,4,87.0
central,rural,1270,2,87.0
central,rural,1271,4,87.0
central,rural,1272,7,87.0
central,rural,1273,2,91.0
central,rural,1274,2,91.0
central,rural,1275,5,91.0
central,rural,1276,3,91.0
central,rural,1277,5,91.0
central,rural,1278,5,91.0
central,rural,1279,3,91.0
central,rural,1280,2,91.0
central,rural,1281,3,91.0
central,rural,1282,3,91.0
central,rural,1283,8,91.0
central,rural,1284,5,77.0
central,rural,1285,5,77.0
central,rural,1286,3,77.0
central,rural,1287,3,77.0
central,rural,1288,6,77.0
central,rural,1289,6,77.0
central,rural,1290,4,77.0
central,rural,1291,2,77.0
central,rural,1292,3,77.0
central,rural,1293,3,77.0
central,rural,1294,1,77.0
central,rural,1295,7,137.0
central,rural,1296,7,137.0
central,rural,1297,4,137.0
central,rural,1298,3,137.0
central,rural,1299,8,137.0
central,rural,1300,5,137.0
central,rural,1301,3,137.0
central,rural,1302,4,137.0
central,rural,1303,5,54.0
central,rural,1304,8,54.0
central,rural,1305,8,54.0
central,rural,1306,9,54.0
central,rural,1307,4,54.0
central,rural,1308,2,54.0
central,rural,1309,8,54.0
central,rural,1310,1,54.0
central,rural,1311,8,54.0
central,rural,1312,5,54.0
central,rural,1313,5,54.0
central,rural,1314,7,54.0
central,rural,1315,3,211.0
central,rural,1316,7,211.0
central,rural,1317,6,211.0
central,rural,1318,2,211.0
central,rural,1319,2,211.0
central,rural,1320,7,211.0
central,rural,1321,4,211.0
central,rural,1322,5,211.0
central,rural,1323,5,211.0
central,rural,1324,3,211.0
central,rural,1325,3,211.0
central,rural,1326,8,211.0
central,urbana,1327,6,211.0
central,urbana,1328,2,211.0
central,urbana,1329,5,211.0
central,urbana,1330,10,211.0
central,urbana,1331,3,211.0
central,urbana,1332,4,211.0
central,urbana,1333,1,211.0
central,urbana,1334,7,211.0
central,urbana,1335,6,211.0
central,urbana,1336,4,211.0
central,urbana,1337,8,211.0
central,urbana,1338,4,211.0
central,urbana,1339,7,230.0
central,urbana,1340,3,230.0
central,urbana,1341,10,230.0
central,urbana,1342,3,230.0
central,urbana,1343,3,230.0
central,urbana,1344,5,230.0
central,urbana,1345,7,230.0
central,urbana,1346,7,230.0
central,urbana,1347,6,230.0
central,urbana,1348,1,230.0
central,rural,1349,7,108.0
central,rural,1350,9,108.0
central,rural,1351,6,108.0
central,rural,1352,4,108.0
central,rural,1353,8,108.0
central,rural,1354,5,108.0
central,rural,1355,4,108.0
central,rural,1356,8,108.0
central,rural,1357,7,108.0
central,rural,1358,4,108.0
central,urbana,1359,6,202.0
central,urbana,1360,6,202.0
central,urbana,1361,5,202.0
central,urbana,1362,9,202.0
central,urbana,1363,9,202.0
central,urbana,1364,4,202.0
central,urbana,1365,5,202.0
central,urbana,1366,3,202.0
central,urbana,1367,9,202.0
central,urbana,1368,5,202.0
central,urbana,1369,4,202.0
central,urbana,1370,10,202.0
central,urbana,1371,3,202.0
central,urbana,1372,10,250.0
central,urbana,1373,4,250.0
central,urbana,1374,2,250.0
central,urbana,1375,4,250.0
central,urbana,1376,3,250.0
central,urbana,1377,2,250.0
central,urbana,1378,4,250.0
central,urbana,1379,6,250.0
central,urbana,1380,5,250.0
central,urbana,1381,7,250.0
central,rural,1382,5,135.0
central,rural,1383,3,135.0
central,rural,1384,7,135.0
central,rural,1385,5,135.0
central,rural,1386,4,135.0
central,rural,1387,2,135.0
central,rural,1388,3,135.0
central,rural,1389,7,225.0
central,rural,1390,9,225.0
central,rural,1391,8,225.0
central,rural,1392,8,225.0
central,rural,1393,5,225.0
central,rural,1394,5,225.0
central,rural,1395,6,225.0
central,rural,1396,5,225.0
central,rural,1397,6,225.0
central,rural,1398,7,225.0
central,rural,1399,2,225.0
central,rural,1400,8,225.0
central,rural,1401,3,225.0
central,rural,1402,5,225.0
central,rural,1403,4,268.0
central,rural,1404,8,268.0
central,rural,1405,9,268.0
central,rural,1406,2,268.0
central,rural,1407,3,268.0
central,rural,1408,7,268.0
central,rural,1409,9,268.0
central,rural,1410,3,268.0
central,rural,1411,5,268.0
central,rural,1412,2,268.0
central,rural,1413,7,268.0
central,rural,1414,8,302.0
central,rural,1415,6,302.0
central,rural,1416,2,302.0
central,rural,1417,5,302.0
central,rural,1418,7,302.0
central,rural,1419,6,302.0
central,rural,1420,8,302.0
central,rural,1421,8,302.0
central,rural,1422,6,125.0
central,rural,1423,8,125.0
central,rural,1424,12,125.0
central,rural,1425,5,125.0
central,rural,1426,6,125.0
central,rural,1427,6,125.0
central,rural,1428,5,125.0
central,rural,1429,3,185.0
central,rural,1430,7,185.0
central,rural,1431,3,185.0
central,rural,1432,8,185.0
central,rural,1433,3,185.0
central,rural,1434,4,185.0
central,rural,1435,4,185.0
central,rural,1436,1,185.0
central,rural,1437,8,185.0
central,rural,1438,3,185.0
central,rural,1439,2,185.0
central,rural,1440,5,192.0
central,rural,1441,1,192.0
central,rural,1442,4,192.0
central,rural,1443,4,192.0
central,rural,1444,8,192.0
central,rural,1445,5,192.0
central,rural,1446,9,192.0
central,rural,1447,10,192.0
central,rural,1448,8,192.0
central,rural,1449,3,192.0
central,rural,1450,4,203.0
central,rural,1451,4,203.0
central,rural,1452,8,203.0
central,rural,1453,9,203.0
central,rural,1454,3,203.0
central,rural,1455,8,203.0
